,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
321,MSFT,2018-11-16 00:00:00+00:00,108.29,108.88,106.8,107.08,33502121,104.23691831020001,104.8048357708,102.8026860793,103.07220623010001,33502121,0.0,1.0
322,MSFT,2018-11-19 00:00:00+00:00,104.62,108.56,103.55,108.27,44773899,100.70427919120002,104.49681274129999,99.6743271865,104.2176668709,44773899,0.0,1.0
323,MSFT,2018-11-20 00:00:00+00:00,101.71,102.97,99.35,101.8,64052457,97.90319476709999,99.11603544559999,95.63152492489999,97.9898262442,64052457,0.0,1.0
324,MSFT,2018-11-21 00:00:00+00:00,103.11,104.43,102.24,103.6,28130621,99.250795521,100.5213905175,98.4133579097,99.72245578479999,28130621,0.0,1.0
325,MSFT,2018-11-23 00:00:00+00:00,103.07,103.8099,102.0,102.17,13823099,99.2122926423,99.92449964069999,98.1823406376,98.345977872,13823099,0.0,1.0
326,MSFT,2018-11-26 00:00:00+00:00,106.47,106.63,104.58,104.79,32336165,102.4850373302,102.639048845,100.6657763125,100.8679164256,32336165,0.0,1.0
327,MSFT,2018-11-27 00:00:00+00:00,107.14,107.33,105.36,106.27,29124486,103.1299605481,103.31284922190001,101.4165824468,102.2925229368,29124486,0.0,1.0
328,MSFT,2018-11-28 00:00:00+00:00,111.12,111.33,107.86,107.89,46788461,106.9609969769,107.16313709,103.8230123644,103.8518895234,46788461,0.0,1.0
329,MSFT,2018-11-29 00:00:00+00:00,110.19,111.12,109.03,110.33,28123195,106.06580504760001,106.9609969769,104.9492215658,106.20056512299999,28123195,0.0,1.0
330,MSFT,2018-11-30 00:00:00+00:00,110.89,110.97,109.36,110.7,33665624,106.73960542450001,106.8166111819,105.266870315,106.55671675079999,33665624,0.0,1.0
331,MSFT,2018-12-03 00:00:00+00:00,112.09,113.42,110.73,113.0,34732772,107.894691785,109.17491250110001,106.5855939098,108.770632275,34732772,0.0,1.0
332,MSFT,2018-12-04 00:00:00+00:00,108.52,112.64,108.21,111.94,45196984,104.4583098626,108.4241063668,104.15991255290001,107.7503059899,45196984,0.0,1.0
333,MSFT,2018-12-06 00:00:00+00:00,109.19,109.24,105.0,105.82,49107431,105.10323308059999,105.15136167889999,101.07005653870002,101.8593655517,49107431,0.0,1.0
334,MSFT,2018-12-07 00:00:00+00:00,104.82,109.45,104.3,108.38,45044937,100.89679358459999,105.353501792,100.3962561618,104.3235497873,45044937,0.0,1.0
335,MSFT,2018-12-10 00:00:00+00:00,107.59,107.98,103.89,104.8,40801525,103.5631179333,103.93852100040002,100.00160165530001,100.87754214530001,40801525,0.0,1.0
336,MSFT,2018-12-11 00:00:00+00:00,108.59,110.95,107.44,109.8,42381947,104.52568990030001,106.7973597425,103.4187321382,105.6904019805,42381947,0.0,1.0
337,MSFT,2018-12-12 00:00:00+00:00,109.08,111.27,109.04,110.89,36183020,104.9973501642,107.10538277200001,104.9588472855,106.73960542450001,36183020,0.0,1.0
338,MSFT,2018-12-13 00:00:00+00:00,109.45,110.87,108.63,109.58,31333362,105.353501792,106.7203539852,104.564192779,105.4786361477,31333362,0.0,1.0
339,MSFT,2018-12-14 00:00:00+00:00,106.03,109.26,105.5,108.25,47043136,102.0615056647,105.1706131183,101.55134252219999,104.1984154315,47043136,0.0,1.0
340,MSFT,2018-12-17 00:00:00+00:00,102.89,105.8,101.71,105.41,56957314,99.0390296882,101.8401141123,97.90319476709999,101.4647110452,56957314,0.0,1.0
341,MSFT,2018-12-18 00:00:00+00:00,103.97,104.51,102.52,103.75,49319196,100.07860741260001,100.5983962748,98.68287806040001,99.8668415799,49319196,0.0,1.0
342,MSFT,2018-12-19 00:00:00+00:00,103.69,106.88,101.35,103.65,68198186,99.8090872619,102.8796918367,97.556668859,99.7705843832,68198186,0.0,1.0
343,MSFT,2018-12-20 00:00:00+00:00,101.51,104.31,98.78,103.05,70334184,97.71068037370001,100.40588188139999,95.08285890370001,99.19304120299999,70334184,0.0,1.0
344,MSFT,2018-12-21 00:00:00+00:00,98.23,103.0,97.46,101.63,111242070,94.5534443219,99.1449126046,93.81226390719999,97.82618900979999,111242070,0.0,1.0
345,MSFT,2018-12-24 00:00:00+00:00,94.13,97.97,93.98,97.68,43935192,90.60689925700001,94.3031756104,90.462513462,94.02402974,43935192,0.0,1.0
346,MSFT,2018-12-26 00:00:00+00:00,100.56,100.69,93.96,95.14,51634793,96.796237005,96.9213713608,90.4432620226,91.57909694370001,51634793,0.0,1.0
347,MSFT,2018-12-27 00:00:00+00:00,101.18,101.19,96.4,99.3,49498509,97.39303162459998,97.4026573443,92.7919376222,95.5833963266,49498509,0.0,1.0
348,MSFT,2018-12-28 00:00:00+00:00,100.39,102.41,99.52,102.09,38169312,96.6325997707,98.5769951441,95.7951621593,98.26897211459999,38169312,0.0,1.0
349,MSFT,2018-12-31 00:00:00+00:00,101.57,102.4,100.44,101.29,33173765,97.7684346918,98.5673694244,96.680728369,97.498914541,33173765,0.0,1.0
350,MSFT,2019-01-02 00:00:00+00:00,101.12,101.75,98.94,99.55,35329345,97.3352773066,97.9416976458,95.2368704185,95.8240393183,35329345,0.0,1.0
351,MSFT,2019-01-03 00:00:00+00:00,97.4,100.19,97.2,100.1,42578410,93.7545095892,96.44008537719999,93.5619951958,96.35345390020001,42578410,0.0,1.0
352,MSFT,2019-01-04 00:00:00+00:00,101.93,102.51,98.93,99.72,44060620,98.1149605999,98.6732523408,95.22724469879999,95.98767655270001,44060620,0.0,1.0
353,MSFT,2019-01-07 00:00:00+00:00,102.06,103.27,100.98,101.64,35656136,98.2400949556,99.4048070357,97.20051723120001,97.8358147294,35656136,0.0,1.0
354,MSFT,2019-01-08 00:00:00+00:00,102.8,103.97,101.71,103.04,31514415,98.9523982112,100.07860741260001,97.90319476709999,99.1834154833,31514415,0.0,1.0
355,MSFT,2019-01-09 00:00:00+00:00,104.27,104.88,103.24,103.86,32280840,100.3673790027,100.9545479026,99.3759298767,99.97272449629999,32280840,0.0,1.0
356,MSFT,2019-01-10 00:00:00+00:00,103.6,103.75,102.38,103.22,30067556,99.72245578479999,99.8668415799,98.5481179851,99.35667843739999,30067556,0.0,1.0
357,MSFT,2019-01-11 00:00:00+00:00,102.8,103.44,101.64,103.19,28314202,98.9523982112,99.5684442701,97.8358147294,99.3278012783,28314202,0.0,1.0
358,MSFT,2019-01-14 00:00:00+00:00,102.05,102.87,101.26,101.9,28437079,98.2304692359,99.0197782489,97.470037382,98.0860834409,28437079,0.0,1.0
359,MSFT,2019-01-15 00:00:00+00:00,105.01,105.05,101.88,102.51,31587616,101.0796822584,101.11818513700001,98.06683200149999,98.6732523408,31587616,0.0,1.0
360,MSFT,2019-01-16 00:00:00+00:00,105.38,106.26,104.96,105.26,29853865,101.43583388620002,102.28289721709999,101.03155366,101.3203252501,29853865,0.0,1.0
361,MSFT,2019-01-17 00:00:00+00:00,106.12,106.63,104.76,105.0,28393015,102.1481371418,102.639048845,100.8390392666,101.07005653870002,28393015,0.0,1.0
362,MSFT,2019-01-18 00:00:00+00:00,107.71,107.9,105.91,107.46,37427587,103.67862656930001,103.8615152431,101.9459970287,103.43798357760001,37427587,0.0,1.0
363,MSFT,2019-01-22 00:00:00+00:00,105.68,107.1,104.86,106.75,32371253,101.72460547629998,103.0914576695,100.9352964633,102.754557481,32371253,0.0,1.0
364,MSFT,2019-01-23 00:00:00+00:00,106.71,107.04,105.34,106.12,25874294,102.71605460229999,103.03370335139999,101.3973310075,102.1481371418,25874294,0.0,1.0
365,MSFT,2019-01-24 00:00:00+00:00,106.2,107.0,105.34,106.86,23164838,102.22514289909999,102.99520047280001,101.3973310075,102.8604403974,23164838,0.0,1.0
366,MSFT,2019-01-25 00:00:00+00:00,107.17,107.88,106.2,107.24,31218193,103.15883770709999,103.8422638037,102.22514289909999,103.2262177448,31218193,0.0,1.0
367,MSFT,2019-01-28 00:00:00+00:00,105.08,106.48,104.66,106.26,29476719,101.147062296,102.4946630499,100.7427820699,102.28289721709999,29476719,0.0,1.0
368,MSFT,2019-01-29 00:00:00+00:00,102.94,104.97,102.17,104.88,31490547,99.0871582866,101.0411793797,98.345977872,100.9545479026,31490547,0.0,1.0
369,MSFT,2019-01-30 00:00:00+00:00,106.38,106.38,104.33,104.62,49471866,102.3984058532,102.3984058532,100.4251333208,100.70427919120002,49471866,0.0,1.0
370,MSFT,2019-01-31 00:00:00+00:00,104.43,105.22,103.18,103.8,55636391,100.5213905175,101.2818223714,99.3181755587,99.9149701782,55636391,0.0,1.0
371,MSFT,2019-02-01 00:00:00+00:00,102.78,104.1,102.35,103.78,35535690,98.9331467719,100.20374176840001,98.519240826,99.89571873889999,35535690,0.0,1.0
372,MSFT,2019-02-04 00:00:00+00:00,105.74,105.8,102.77,102.87,31315282,101.7823597943,101.8401141123,98.92352105219999,99.0197782489,31315282,0.0,1.0
373,MSFT,2019-02-05 00:00:00+00:00,107.22,107.27,105.96,106.06,27325365,103.20696630549999,103.25509490389999,101.994125627,102.09038282370001,27325365,0.0,1.0
374,MSFT,2019-02-06 00:00:00+00:00,106.03,107.0,105.53,107.0,20609759,102.0615056647,102.99520047280001,101.5802196812,102.99520047280001,20609759,0.0,1.0
375,MSFT,2019-02-07 00:00:00+00:00,105.27,105.59,104.29,105.19,29760697,101.3299509698,101.6379739992,100.38663044209999,101.2529452124,29760697,0.0,1.0
376,MSFT,2019-02-08 00:00:00+00:00,105.67,105.78,104.26,104.39,21461093,101.7149797566,101.820862673,100.3577532831,100.4828876388,21461093,0.0,1.0
377,MSFT,2019-02-11 00:00:00+00:00,105.25,106.58,104.97,106.2,18914123,101.31069953040002,102.59092024659999,101.0411793797,102.22514289909999,18914123,0.0,1.0
378,MSFT,2019-02-12 00:00:00+00:00,106.89,107.14,105.48,106.14,25056595,102.88931755639999,103.1299605481,101.53209108290001,102.1673885811,25056595,0.0,1.0
379,MSFT,2019-02-13 00:00:00+00:00,106.81,107.78,106.71,107.5,18394869,102.812311799,103.74600660700001,102.71605460229999,103.4764864563,18394869,0.0,1.0
380,MSFT,2019-02-14 00:00:00+00:00,106.9,107.29,105.66,106.31,21784703,102.89894327610001,103.2743463432,101.7053540369,102.3310258155,21784703,0.0,1.0
381,MSFT,2019-02-15 00:00:00+00:00,108.22,108.3,107.36,107.91,26606886,104.1695382725,104.2465440299,103.3417263809,103.87114096280001,26606886,0.0,1.0
382,MSFT,2019-02-19 00:00:00+00:00,108.17,108.66,107.78,107.79,18038460,104.1214096742,104.593069938,103.74600660700001,103.7556323267,18038460,0.0,1.0
383,MSFT,2019-02-20 00:00:00+00:00,107.15,107.94,106.29,107.86,21607671,103.5823693726,104.3460657964,102.75100364549999,104.26872944969999,21607671,0.46,1.0
384,MSFT,2019-02-21 00:00:00+00:00,109.41,109.48,106.87,106.9,29063231,105.76712116719999,105.8347904705,103.3116921592,103.3406932892,29063231,0.0,1.0
385,MSFT,2019-02-22 00:00:00+00:00,110.97,111.2,109.82,110.05,27763218,107.27517992799999,107.4975219248,106.163469944,106.3858119408,27763218,0.0,1.0
386,MSFT,2019-02-25 00:00:00+00:00,111.59,112.18,111.26,111.76,23750599,107.874536615,108.44489217190001,107.55552418479999,108.0388763517,23750599,0.0,1.0
387,MSFT,2019-02-26 00:00:00+00:00,112.36,113.24,111.17,111.26,21536733,108.61889895200001,109.4695987658,107.4685207947,107.55552418479999,21536733,0.0,1.0
388,MSFT,2019-02-27 00:00:00+00:00,112.17,112.36,110.88,111.69,21487062,108.43522512860001,108.61889895200001,107.1881765379,107.9712070483,21487062,0.0,1.0
389,MSFT,2019-02-28 00:00:00+00:00,112.03,112.88,111.73,112.04,29083934,108.2998865219,109.1215852056,108.0098752217,108.3095535652,29083934,0.0,1.0
390,MSFT,2019-03-01 00:00:00+00:00,112.53,113.02,111.67,112.89,23501169,108.7832386888,109.2569238124,107.9518729617,109.131252249,23501169,0.0,1.0
391,MSFT,2019-03-04 00:00:00+00:00,112.26,113.25,110.8,113.02,26608014,108.5222285186,109.4792658092,107.11084019120001,109.2569238124,26608014,0.0,1.0
392,MSFT,2019-03-05 00:00:00+00:00,111.7,112.39,111.23,112.25,19538318,107.9808740917,108.647900082,107.5265230548,108.5125614753,19538318,0.0,1.0
393,MSFT,2019-03-06 00:00:00+00:00,111.75,112.66,111.43,111.87,17686996,108.0292093084,108.90891025219999,107.7198639215,108.1452138284,17686996,0.0,1.0
394,MSFT,2019-03-07 00:00:00+00:00,110.39,111.55,109.87,111.4,25338954,106.7144914143,107.8358684416,106.2118051607,107.6908627915,25338954,0.0,1.0
395,MSFT,2019-03-08 00:00:00+00:00,110.51,110.71,108.8,109.16,22818430,106.8304959344,107.0238368012,105.1774315235,105.5254450837,22818430,0.0,1.0
396,MSFT,2019-03-11 00:00:00+00:00,112.83,112.95,110.98,110.99,26491618,109.07324998889999,109.189254509,107.2848469713,107.2945140147,26491618,0.0,1.0
397,MSFT,2019-03-12 00:00:00+00:00,113.62,113.99,112.65,112.82,26132717,109.8369464127,110.1946270162,108.89924320889999,109.06358294559999,26132717,0.0,1.0
398,MSFT,2019-03-13 00:00:00+00:00,114.5,115.0,113.78,114.13,35513771,110.6876462265,111.1709983934,109.9916191061,110.32996562299999,35513771,0.0,1.0
399,MSFT,2019-03-14 00:00:00+00:00,114.59,115.2,114.33,114.54,30763367,110.7746496165,111.3643392602,110.52330648969999,110.72631439979999,30763367,0.0,1.0
400,MSFT,2019-03-15 00:00:00+00:00,115.91,117.25,114.59,115.34,54630661,112.05069933719999,113.34608314459999,110.7746496165,111.4996778669,54630661,0.0,1.0
401,MSFT,2019-03-18 00:00:00+00:00,117.57,117.61,116.05,116.17,31207596,113.65542853139999,113.69409670479999,112.18603794399999,112.302042464,31207596,0.0,1.0
402,MSFT,2019-03-19 00:00:00+00:00,117.65,118.44,116.99,118.09,37588697,113.7327648781,114.4964613019,113.0947400178,114.158114785,37588697,0.0,1.0
403,MSFT,2019-03-20 00:00:00+00:00,117.52,118.75,116.71,117.39,28113343,113.6070933147,114.7961396454,112.8240628043,113.48142175129999,28113343,0.0,1.0
404,MSFT,2019-03-21 00:00:00+00:00,120.22,120.82,117.09,117.14,29854446,116.2171950161,116.79721761649999,113.19141045120001,113.23974566790001,29854446,0.0,1.0
405,MSFT,2019-03-22 00:00:00+00:00,117.05,119.59,117.04,119.5,33624528,113.1527422778,115.6081712858,113.1430752345,115.5211678958,33624528,0.0,1.0
406,MSFT,2019-03-25 00:00:00+00:00,117.66,118.01,116.32,116.56,27067117,113.7424319215,114.0807784383,112.4470481141,112.6790571542,27067117,0.0,1.0
407,MSFT,2019-03-26 00:00:00+00:00,117.91,118.71,116.85,118.62,26097665,113.9841080049,114.757471472,112.959401411,114.67046808200001,26097665,0.0,1.0
408,MSFT,2019-03-27 00:00:00+00:00,116.77,118.21,115.52,117.88,22733427,112.88206506430001,114.2741193051,111.673684647,113.9551068749,22733427,0.0,1.0
409,MSFT,2019-03-28 00:00:00+00:00,116.93,117.58,116.13,117.44,18334755,113.03673775780001,113.66509557479999,112.2633742907,113.52975696799999,18334755,0.0,1.0
410,MSFT,2019-03-29 00:00:00+00:00,117.94,118.32,116.96,118.07,25399752,114.01310913489999,114.3804567818,113.06573888780001,114.1387806984,25399752,0.0,1.0
411,MSFT,2019-04-01 00:00:00+00:00,119.02,119.11,118.1,118.95,22789103,115.0571498155,115.14415320559999,114.1677818284,114.98948051209999,22789103,0.0,1.0
412,MSFT,2019-04-02 00:00:00+00:00,119.19,119.48,118.52,119.06,18142297,115.2214895523,115.50183380909999,114.5737976486,115.0958179889,18142297,0.0,1.0
413,MSFT,2019-04-03 00:00:00+00:00,119.97,120.43,119.15,119.86,22860744,115.9755189327,116.4202029262,115.18282137889999,115.869181456,22860744,0.0,1.0
414,MSFT,2019-04-04 00:00:00+00:00,119.36,120.23,118.38,120.1,20112848,115.385829289,116.22686205950001,114.4384590418,116.1011904961,20112848,0.0,1.0
415,MSFT,2019-04-05 00:00:00+00:00,119.89,120.23,119.37,119.39,15826245,115.898182586,116.22686205950001,115.3954963324,115.414830419,15826245,0.0,1.0
416,MSFT,2019-04-08 00:00:00+00:00,119.93,120.02,118.64,119.81,15116186,115.9368507593,116.02385414940001,114.68980216860001,115.8208462393,15116186,0.0,1.0
417,MSFT,2019-04-09 00:00:00+00:00,119.28,119.54,118.58,118.63,17611981,115.30849294229999,115.5598360691,114.6317999086,114.68013512530001,17611981,0.0,1.0
418,MSFT,2019-04-10 00:00:00+00:00,120.19,120.35,119.54,119.76,16477169,116.18819388610001,116.34286657950001,115.5598360691,115.7725110226,16477169,0.0,1.0
419,MSFT,2019-04-11 00:00:00+00:00,120.33,120.85,119.92,120.54,14209121,116.32353249290001,116.82621874649999,115.927183716,116.526540403,14209121,0.0,1.0
420,MSFT,2019-04-12 00:00:00+00:00,120.95,120.98,120.37,120.64,19745143,116.9228891799,116.9518903099,116.36220066620001,116.62321083639999,19745143,0.0,1.0
421,MSFT,2019-04-15 00:00:00+00:00,121.05,121.58,120.57,120.94,15792572,117.0195596132,117.5319129102,116.555541533,116.9132221365,15792572,0.0,1.0
422,MSFT,2019-04-16 00:00:00+00:00,120.77,121.65,120.1,121.64,14071787,116.7488823998,117.5995822136,116.1011904961,117.5899151702,14071787,0.0,1.0
423,MSFT,2019-04-17 00:00:00+00:00,121.77,121.85,120.54,121.24,19300938,117.7155867336,117.79292308030001,116.526540403,117.2032334367,19300938,0.0,1.0
424,MSFT,2019-04-18 00:00:00+00:00,123.37,123.52,121.3,122.19,27990998,119.2623136678,119.4073193179,117.2612356967,118.12160255379999,27990998,0.0,1.0
425,MSFT,2019-04-22 00:00:00+00:00,123.76,124.0,122.57,122.62,15648724,119.63932835799999,119.8713373981,118.4889502007,118.5372854174,15648724,0.0,1.0
426,MSFT,2019-04-23 00:00:00+00:00,125.44,125.58,123.83,124.1,24025521,121.26339163889999,121.39873024559999,119.7069976614,119.9680078315,24025521,0.0,1.0
427,MSFT,2019-04-24 00:00:00+00:00,125.01,125.85,124.52,125.79,31256980,120.8477087753,121.6597404157,120.3740236517,121.60173815569999,31256980,0.0,1.0
428,MSFT,2019-04-25 00:00:00+00:00,129.15,131.37,128.83,130.06,38033892,124.8498647175,126.9959483386,124.54051933059999,125.72956566129999,38033892,0.0,1.0
429,MSFT,2019-04-26 00:00:00+00:00,129.89,130.52,129.02,129.7,23654933,125.56522592450001,126.1742496549,124.72419315409999,125.38155210110001,23654933,0.0,1.0
430,MSFT,2019-04-29 00:00:00+00:00,129.77,130.18,129.35,129.9,16324183,125.44922140450001,125.84557018129999,125.0432055842,125.57489296790001,16324183,0.0,1.0
431,MSFT,2019-04-30 00:00:00+00:00,130.6,130.7,129.39,129.81,24166503,126.2515860016,126.3482564349,125.08187375760001,125.4878895778,24166503,0.0,1.0
432,MSFT,2019-05-01 00:00:00+00:00,127.88,130.65,127.7,130.53,26821692,123.6221502135,126.2999212183,123.4481434334,126.1839166982,26821692,0.0,1.0
433,MSFT,2019-05-02 00:00:00+00:00,126.21,128.0,125.52,127.98,27350161,122.0077539759,123.73815473350001,121.3407279856,123.7188206469,27350161,0.0,1.0
434,MSFT,2019-05-03 00:00:00+00:00,128.9,129.43,127.25,127.36,24911126,124.608188634,125.120541931,123.0131264831,123.1194639599,24911126,0.0,1.0
435,MSFT,2019-05-06 00:00:00+00:00,128.15,128.56,126.11,126.39,24239464,123.8831603836,124.2795091605,121.9110835426,122.181760756,24239464,0.0,1.0
436,MSFT,2019-05-07 00:00:00+00:00,125.52,127.18,124.22,126.46,36017661,121.3407279856,122.9454571798,120.0840123516,122.24943005940001,36017661,0.0,1.0
437,MSFT,2019-05-08 00:00:00+00:00,125.51,126.37,124.75,125.44,28418996,121.3310609422,122.1624266694,120.5963656485,121.26339163889999,28418996,0.0,1.0
438,MSFT,2019-05-09 00:00:00+00:00,125.5,125.79,123.57,124.29,27235835,121.3213938989,121.60173815569999,119.45565453459999,120.1516816549,27235835,0.0,1.0
439,MSFT,2019-05-10 00:00:00+00:00,127.13,127.93,123.82,124.91,30915084,122.89712196309999,123.6704854302,119.697330618,120.7510383419,30915084,0.0,1.0
440,MSFT,2019-05-13 00:00:00+00:00,123.35,125.55,123.04,124.11,33944923,119.2429795811,121.3697291156,118.9433012376,119.9776748748,33944923,0.0,1.0
441,MSFT,2019-05-14 00:00:00+00:00,124.73,125.88,123.7,123.87,25266315,120.5770315618,121.6887415458,119.58132609799999,119.74566583469999,25266315,0.0,1.0
442,MSFT,2019-05-15 00:00:00+00:00,126.02,126.71,123.7,124.26,24722708,122.26876414610001,122.9382249242,120.0178235587,120.5611540453,24722708,0.46,1.0
443,MSFT,2019-05-16 00:00:00+00:00,128.93,129.38,126.46,126.75,30112216,125.09214221040001,125.5287470657,122.69566667129999,122.9770342447,30112216,0.0,1.0
444,MSFT,2019-05-17 00:00:00+00:00,128.07,130.46,127.92,128.31,25770539,124.25774182030001,126.5765987184,124.11220686850001,124.4905977431,25770539,0.0,1.0
445,MSFT,2019-05-20 00:00:00+00:00,126.22,127.59,125.76,126.52,23706934,122.4628107484,123.79202997459998,122.01650356299999,122.753880652,23706934,0.0,1.0
446,MSFT,2019-05-21 00:00:00+00:00,126.9,127.53,126.58,127.43,15293260,123.1225691965,123.7338159939,122.81209463270001,123.6367926927,15293260,0.0,1.0
447,MSFT,2019-05-22 00:00:00+00:00,127.67,128.24,126.52,126.62,15396485,123.8696486155,124.4226814323,122.753880652,122.8509039532,15396485,0.0,1.0
448,MSFT,2019-05-23 00:00:00+00:00,126.18,126.29,124.74,126.2,23603810,122.424001428,122.5307270593,121.026865891,122.44340608819999,23603810,0.0,1.0
449,MSFT,2019-05-24 00:00:00+00:00,126.24,127.42,125.97,126.91,14123358,122.48221540870001,123.6270903626,122.22025249549999,123.1322715266,14123358,0.0,1.0
450,MSFT,2019-05-28 00:00:00+00:00,126.16,128.0,126.05,126.98,23128359,122.4045967677,124.18982550940001,122.29787113639999,123.2001878374,23128359,0.0,1.0
451,MSFT,2019-05-29 00:00:00+00:00,124.94,125.39,124.04,125.38,22763140,121.2209124933,121.65751734860001,120.34770278270001,121.6478150185,22763140,0.0,1.0
452,MSFT,2019-05-30 00:00:00+00:00,125.73,125.76,124.78,125.26,16829613,121.9873965727,122.01650356299999,121.0656752115,121.53138705709999,16829613,0.0,1.0
453,MSFT,2019-05-31 00:00:00+00:00,123.68,124.62,123.32,124.23,26646769,119.9984188985,120.9104379296,119.6491350142,120.532047055,26646769,0.0,1.0
454,MSFT,2019-06-03 00:00:00+00:00,119.84,124.37,119.01,123.85,37983637,116.2727241332,120.6678796766,115.46743073340001,120.16335851049999,37983637,0.0,1.0
455,MSFT,2019-06-04 00:00:00+00:00,123.16,123.28,120.65,121.28,29382642,119.4938977324,119.6103256938,117.05861287280001,117.6698596702,29382642,0.0,1.0
456,MSFT,2019-06-05 00:00:00+00:00,125.83,125.87,124.21,124.95,24926140,122.08441987379999,122.12322919430001,120.5126423947,121.2306148235,24926140,0.0,1.0
457,MSFT,2019-06-06 00:00:00+00:00,127.82,127.97,125.6,126.44,21458961,124.0151835673,124.1607185191,121.8612662811,122.676262011,21458961,0.0,1.0
458,MSFT,2019-06-07 00:00:00+00:00,131.4,132.25,128.26,129.19,33885588,127.48861774950001,128.3133158095,124.4420860925,125.34440279350001,33885588,0.0,1.0
459,MSFT,2019-06-10 00:00:00+00:00,132.6,134.08,132.0,132.4,26477098,128.65289736370002,130.0888422211,128.0707575566,128.4588507613,26477098,0.0,1.0
460,MSFT,2019-06-11 00:00:00+00:00,132.1,134.24,131.28,133.88,23913731,128.1677808578,130.244079503,127.37218978809999,129.8947956188,23913731,0.0,1.0
461,MSFT,2019-06-12 00:00:00+00:00,131.49,131.97,130.71,131.4,17092464,127.57593872059999,128.04165056620002,126.81915697139999,127.48861774950001,17092464,0.0,1.0
462,MSFT,2019-06-13 00:00:00+00:00,132.32,133.0,131.56,131.98,17200848,128.3812321204,129.0409905684,127.6438550314,128.0513528964,17200848,0.0,1.0
463,MSFT,2019-06-14 00:00:00+00:00,132.45,133.79,131.64,132.26,17821703,128.5073624119,129.8074746477,127.7214736724,128.3230181397,17821703,0.0,1.0
464,MSFT,2019-06-17 00:00:00+00:00,132.85,133.73,132.53,132.63,14517785,128.8954556166,129.74926066700002,128.5849810528,128.682004354,14517785,0.0,1.0
465,MSFT,2019-06-18 00:00:00+00:00,135.16,135.24,133.57,134.19,25934458,131.1366938739,131.21431251479999,129.5940233851,130.1955678524,25934458,0.0,1.0
466,MSFT,2019-06-19 00:00:00+00:00,135.69,135.93,133.81,135.0,23744441,131.6509173701,131.8837732929,129.82687930790001,130.981456592,23744441,0.0,1.0
467,MSFT,2019-06-20 00:00:00+00:00,136.95,137.66,135.72,137.45,33042592,132.873410965,133.5622764033,131.6800243605,133.35852747090001,33042592,0.0,1.0
468,MSFT,2019-06-21 00:00:00+00:00,136.97,137.73,136.46,136.58,36727892,132.8928156252,133.6301927142,132.3979967892,132.5144247506,36727892,0.0,1.0
469,MSFT,2019-06-24 00:00:00+00:00,137.78,138.4,137.0,137.0,20628841,133.67870436479998,134.2802488321,132.92192261559998,132.92192261559998,20628841,0.0,1.0
470,MSFT,2019-06-25 00:00:00+00:00,133.43,137.59,132.73,137.25,33327420,129.4581907635,133.4943600925,128.7790276552,133.1644808685,33327420,0.0,1.0
471,MSFT,2019-06-26 00:00:00+00:00,133.93,135.74,133.6,134.35,23657745,129.9433072694,131.6994290207,129.62313037549998,130.3508051343,23657745,0.0,1.0
472,MSFT,2019-06-27 00:00:00+00:00,134.15,134.71,133.51,134.14,16557482,130.1567585319,130.7000890186,129.5358094044,130.1470562018,16557482,0.0,1.0
473,MSFT,2019-06-28 00:00:00+00:00,133.96,134.6,133.16,134.57,30042969,129.9724142597,130.5933633873,129.1962278503,130.5642563969,30042969,0.0,1.0
474,MSFT,2019-07-01 00:00:00+00:00,135.68,136.7,134.97,136.63,22654160,131.64121504,132.630852712,130.9523496016,132.5629364012,22654160,0.0,1.0
475,MSFT,2019-07-02 00:00:00+00:00,136.58,136.59,135.34,136.12,15237843,132.5144247506,132.5241270807,131.311335816,132.0681175652,15237843,0.0,1.0
476,MSFT,2019-07-03 00:00:00+00:00,137.46,137.74,136.29,136.8,13629296,133.368229801,133.6398950443,132.23305717719998,132.7278760132,13629296,0.0,1.0
477,MSFT,2019-07-05 00:00:00+00:00,137.06,137.33,135.72,135.94,18141140,132.98013659629999,133.2420995094,131.6800243605,131.8934756231,18141140,0.0,1.0
478,MSFT,2019-07-08 00:00:00+00:00,136.96,137.1,135.37,136.4,16779748,132.8831132951,133.0189459167,131.3404428063,132.3397828085,16779748,0.0,1.0
479,MSFT,2019-07-09 00:00:00+00:00,136.46,136.97,135.8,136.0,19953097,132.3979967892,132.8928156252,131.7576430014,131.9516896038,19953097,0.0,1.0
480,MSFT,2019-07-10 00:00:00+00:00,137.85,138.58,137.02,137.13,24204362,133.74662067559998,134.4548907742,132.9413272758,133.0480529071,24204362,0.0,1.0
481,MSFT,2019-07-11 00:00:00+00:00,138.4,139.22,137.87,138.2,22327942,134.2802488321,135.0758399017,133.7660253358,134.0862022297,22327942,0.0,1.0
482,MSFT,2019-07-12 00:00:00+00:00,138.9,139.13,138.01,138.85,18936832,134.76536533799998,134.9885189307,133.9018579575,134.7168536874,18936832,0.0,1.0
483,MSFT,2019-07-15 00:00:00+00:00,138.9,139.54,138.46,139.44,16651457,134.76536533799998,135.3863144655,134.3384628128,135.2892911643,16651457,0.0,1.0
484,MSFT,2019-07-16 00:00:00+00:00,137.08,139.05,136.52,138.96,22726128,132.9995412565,134.91090028969998,132.4562107699,134.8235793187,22726128,0.0,1.0
